2018-05-21 19:19:40.076658, 25.38452735179675, 34.19241626611734
2018-05-21 19:20:17.155324, 25.3284504463264, 34.69901579308766
2018-05-21 19:20:58.322374, 25.3284504463264, 35.016403448538945
2018-05-21 19:20:58.840072, 25.315098802166787, 35.00572213321126
2018-05-21 19:20:59.357852, 25.315098802166787, 34.978255893797204
2018-05-21 19:20:59.876910, 25.315098802166787, 34.978255893797204
2018-05-21 19:21:00.395971, 25.28839551384756, 34.94773785000381
2018-05-21 19:21:00.915033, 25.301747158007174, 34.85465781643396
2018-05-21 19:21:01.434165, 25.3284504463264, 34.85618371862363
2018-05-21 19:21:01.953255, 25.315098802166787, 34.82871747920958
2018-05-21 19:21:02.472299, 25.301747158007174, 34.801251239795526
2018-05-21 19:21:02.991408, 25.28839551384756, 34.73258564126039
2018-05-21 19:21:03.510455, 25.301747158007174, 34.760051880674446
2018-05-21 19:21:04.029504, 25.272373540856037, 34.74631876096742
2018-05-21 19:21:04.548650, 25.259021896696424, 34.636453803311205
2018-05-21 19:21:05.067713, 25.232318608377213, 34.595254444190125
2018-05-21 19:21:05.586782, 25.232318608377213, 34.474708171206224
2018-05-21 19:21:06.105760, 25.24567025253681, 34.36636911573968
2018-05-21 19:21:06.628930, 25.20294499122606, 34.33737697413596
2018-05-21 19:21:07.147986, 25.189593347066463, 34.33737697413596
2018-05-21 19:21:07.667047, 25.189593347066463, 34.24124513618677
2018-05-21 19:21:08.186103, 25.189593347066463, 34.22903791866941
